"datetime","hlz_btc","rw_btc","hlz_eth","rw_eth","hlz_ltc","rw_ltc"
2016-03-10 23:59:59,0.0247770459422305,0.0248368199955935,0.0852763453316663,0.0858445532896462,0.0211263861831222,0.0210934478060586
2016-03-11 23:59:59,0.0247852918373791,0.0248427231543312,0.0852571418948249,0.0858219552853761,0.0204052766084848,0.0203852674205465
2016-03-12 23:59:59,0.0242995214874298,0.0243512646146263,0.0850643913705887,0.0856280140130721,0.0196934720921354,0.0196834671339296
2016-03-13 23:59:59,0.0242969597033353,0.0243496722752495,0.0848762559348543,0.0854391847188753,0.0196354644137321,0.0196223499420784
2016-03-14 23:59:59,0.0244084367197301,0.0244511391537592,0.0846857462717934,0.0852474398963528,0.0194787368717738,0.0194619347360867
2016-03-15 23:59:59,0.0244065761858523,0.0244508434377231,0.0845252919329055,0.0850866582531659,0.0193900667509751,0.0193754723648017
2016-03-16 23:59:59,0.0244060354791589,0.0244510916556042,0.0843565998954603,0.0849176123447874,0.0195145110987245,0.0195016403620135
2016-03-17 23:59:59,0.0244221187471867,0.0244620415059631,0.0841698808515575,0.0847297080462064,0.0196116642172395,0.0195936824493107
2016-03-18 23:59:59,0.0242790073825252,0.0243265278294838,0.0841988700087886,0.0847597817158958,0.0189084601306173,0.0188946839919152
2016-03-19 23:59:59,0.0242740373135629,0.0243248703755875,0.0840715157029365,0.0846289894345873,0.0193169644245063,0.0193041868284682
2016-03-20 23:59:59,0.0198708367937892,0.019939739705782,0.0838877553454167,0.084444035634499,0.0208507894118354,0.0208380858707274
2016-03-21 23:59:59,0.0193945326286537,0.0194691913040622,0.0837051950496386,0.0842602694115607,0.0208753538355596,0.0208654562446763
2016-03-22 23:59:59,0.0197299051513805,0.0198321590048742,0.0835906918342788,0.0841408591761956,0.0208198835119574,0.0208079051052318
2016-03-23 23:59:59,0.0218504984995041,0.0220063197412538,0.0834120325806429,0.0839617400079145,0.020967572332231,0.0209555057328654
2016-03-24 23:59:59,0.0218195426068947,0.0219714502104832,0.0832340206656593,0.0837831535182544,0.0210240492930139,0.0210118356141028
2016-03-25 23:59:59,0.0200530513969756,0.0202242959306776,0.0830561989534697,0.0836044383668442,0.0208059494452694,0.0207980975990266
2016-03-26 23:59:59,0.0199244359384926,0.0200946729266276,0.0828793915069124,0.083426367282002,0.0208547206793613,0.0208472419286871
2016-03-27 23:59:59,0.018747731281561,0.0189458196995035,0.0827287069816165,0.0832709905160771,0.0208326607835888,0.0208245110129722
2016-03-28 23:59:59,0.0185409448038232,0.018732908677366,0.0825544892868705,0.0830964753401952,0.0208486623991673,0.0208406907314076
2016-03-29 23:59:59,0.0189449773128013,0.0191569323412679,0.0823817590532377,0.0829240434125228,0.0211574356583465,0.0211487500338743
2016-03-30 23:59:59,0.0187862906119632,0.0190171479364401,0.0822171947371874,0.082761997271908,0.0211741249740518,0.0211658307933618
2016-03-31 23:59:59,0.018786111161643,0.0190176752865705,0.082045885260003,0.0825894061219574,0.021238360046132,0.0212302705896517
2016-04-01 23:59:59,0.0188427757069812,0.0190855251315899,0.08189932098025,0.0824369774209791,0.0212395592754586,0.0212308518984294
2016-04-02 23:59:59,0.0185628142411146,0.0188202459562614,0.0817502167000505,0.0822823849871973,0.021220722199449,0.0212127663090226
2016-04-03 23:59:59,0.0185705178680064,0.0188361114353793,0.0816354355115885,0.0821594252783741,0.0211912746421453,0.0211835572070862
2016-04-04 23:59:59,0.0185874013989084,0.0188488933366433,0.0814705432079237,0.081992231561129,0.0212384771887762,0.0212317154920799
2016-04-05 23:59:59,0.0183243202058228,0.018616128811415,0.0813162295562002,0.0818397847473452,0.0212586792167344,0.0212516886846359
2016-04-06 23:59:59,0.0184475912327327,0.0187508535567932,0.081152758354436,0.081676570866196,0.023815059264326,0.0238120871817363
2016-04-07 23:59:59,0.020987669384526,0.0213378967626345,0.0809906960381915,0.0815125115170542,0.0238471995044803,0.0238450982411697
2016-04-08 23:59:59,0.0213178078729893,0.0217066380019687,0.0808274844222095,0.0813488194109522,0.0238416811830359,0.0238400415976752
2016-04-09 23:59:59,0.0209818237039804,0.0213216014783733,0.0806669148459231,0.0811886306696582,0.0239802431773227,0.0239784980458763
2016-04-10 23:59:59,0.0209816375486746,0.0213332845704871,0.0805115474871292,0.0810346931598616,0.0229356940234725,0.0229413234674641
2016-04-11 23:59:59,0.0224767155348025,0.0228893835116152,0.0803718797197557,0.0808892232583907,0.0229677511780516,0.0229726469419052
2016-04-12 23:59:59,0.0225678496878032,0.0229636406532336,0.0802615499501824,0.0807700351369976,0.0229330029082803,0.0229391977093157
2016-04-13 23:59:59,0.0225432331130946,0.0229567137390716,0.0801430842105786,0.0806577304622143,0.022962018531623,0.022965774707133
2016-04-14 23:59:59,0.0225495470578928,0.0229625986273328,0.080000368276184,0.0805100195252019,0.0229436707392587,0.0229462586495568
2016-04-15 23:59:59,0.0228164062078646,0.0231851066202757,0.0798443831116285,0.0803522090548758,0.0229506362737945,0.0229529282620903
2016-04-16 23:59:59,0.0244420450941178,0.0247361560464027,0.0796893033455249,0.0801952753432665,0.0230962696765298,0.023099586078928
2016-04-17 23:59:59,0.0265165040128899,0.0267152062293139,0.0795343361507086,0.0800391203480907,0.0233126191765571,0.0233149685380426
2016-04-18 23:59:59,0.0268303374727056,0.0270361684569385,0.0794538599858684,0.0799465700265937,0.0233008666998291,0.0233034572015287
2016-04-19 23:59:59,0.027161131035323,0.0273656562173646,0.0793073844884547,0.0797960895828218,0.0233128579909415,0.0233160403976762
2016-04-20 23:59:59,0.0271323245953087,0.0273528499757227,0.0791653677645417,0.0796578038533816,0.0234659781607302,0.0234677687955111
2016-04-21 23:59:59,0.0275785368561001,0.027749457084521,0.0791183645402196,0.079597616665203,0.0235569284805321,0.0235574454009818
2016-04-22 23:59:59,0.0276226265377783,0.0277925999612508,0.079150735644698,0.0796133852200996,0.0242249337819748,0.0242241594236128
2016-04-23 23:59:59,0.0276135488699673,0.0277769496845296,0.079036048995908,0.079506209427378,0.024121307561062,0.0241197594747283
2016-04-24 23:59:59,0.0276460830098818,0.0278031694300336,0.0789076501616586,0.0793847168541037,0.0241100332466172,0.0241087757819255
2016-04-25 23:59:59,0.0276713692696055,0.027826928164715,0.0787620090084117,0.0792357732608237,0.0241118630804609,0.0241105567824905
2016-04-26 23:59:59,0.0276694658149744,0.0278337937045234,0.0786351851578116,0.0791159701085444,0.0251404138422869,0.0251370171398081
2016-04-27 23:59:59,0.02772478406842,0.0279018706182309,0.0784969021850063,0.0789725636581898,0.0251640982783518,0.0251621173064159
2016-04-28 23:59:59,0.0277321779385541,0.0279120088686946,0.0783556130824009,0.0788323721851943,0.025149827664591,0.0251474389467905
2016-04-29 23:59:59,0.0277779236504321,0.0279645870543206,0.078220194327053,0.0786949417667873,0.0251431750217168,0.0251406387937907
2016-04-30 23:59:59,0.0278245959944972,0.0280021476189825,0.0780844199403177,0.0785568276886027,0.0256191398263554,0.025617417910258
2016-05-01 23:59:59,0.0278332808605265,0.0280120059355255,0.0779454709478629,0.0784181283570438,0.0266523361948589,0.0266553217830825
2016-05-02 23:59:59,0.0282933777525658,0.0284286580440114,0.0778041091959213,0.0782751541158729,0.0353202676937508,0.0353309216245008
2016-05-03 23:59:59,0.0285018622755417,0.0286597104981017,0.0776627743781776,0.0781324147481112,0.0353188890784003,0.0353294599156731
2016-05-04 23:59:59,0.0285503024375764,0.028690860400769,0.0775211965306178,0.0779903980178615,0.036679287588012,0.0366873516829798
2016-05-05 23:59:59,0.0285272814713851,0.0286730709565603,0.0773926068092028,0.0778582358352072,0.0366855938841197,0.0366939905698516
2016-05-06 23:59:59,0.028484226176276,0.0286390747693247,0.07725614336852,0.0777227398317007,0.0368177464665641,0.0368238008314912
2016-05-07 23:59:59,0.0285918700617197,0.0287713285346009,0.0771205363140778,0.0775879827857784,0.0366284352060026,0.0366349112299296
2016-05-08 23:59:59,0.0285488770855916,0.0287311737131508,0.0769871265835523,0.0774556788510874,0.0366348412474047,0.0366407809988696
2016-05-09 23:59:59,0.0284083856338824,0.0286106312414103,0.0768521718593614,0.0773208932079778,0.0366425681712556,0.0366477243363834
2016-05-10 23:59:59,0.0283758759431468,0.0285731499668035,0.0767458412795135,0.0772172494982973,0.0366428983909528,0.0366477713733037
2016-05-11 23:59:59,0.0283289394557681,0.0285123921355896,0.0766115435153926,0.0770831056232087,0.037059935999914,0.0370715588436706
2016-05-12 23:59:59,0.0283759883214871,0.0285755267744648,0.076480451997363,0.0769522573537224,0.0370752108667812,0.0370883929522257
2016-05-13 23:59:59,0.0283835218608077,0.028579160924842,0.0763460764872802,0.076817446825479,0.0371056353424829,0.0371171909458365
2016-05-14 23:59:59,0.0283768685699774,0.0285668923130698,0.0762138439376973,0.0766838827232119,0.0376269045947061,0.0376445198658655
2016-05-15 23:59:59,0.0283814977695444,0.02856393426464,0.0760821809280358,0.0765510459347637,0.037690806990609,0.0377055021235462
2016-05-16 23:59:59,0.0283277090606263,0.0285170267588578,0.075949305991792,0.0764174168648047,0.0376617120602349,0.0376778293607174
2016-05-17 23:59:59,0.0284048227296866,0.0285776451619563,0.0758170538913986,0.0762842997773587,0.0387969653782839,0.0388011498467119
2016-05-18 23:59:59,0.0284061885590856,0.0285801097117909,0.0756853282987645,0.076151779270636,0.0389389352010247,0.0389464709079379
2016-05-19 23:59:59,0.02841096024302,0.0285883215818842,0.0755547742511412,0.0760202325024363,0.0390062387388212,0.0390125955478728
2016-05-20 23:59:59,0.0284299061469769,0.028600059223634,0.0754694193140378,0.0759323634950205,0.0389996041196056,0.039006043685119
2016-05-21 23:59:59,0.0284360071324469,0.0286006444803022,0.0753818573556768,0.0758451925526312,0.0390010504451315,0.0390074990766663
2016-05-22 23:59:59,0.0283439210695122,0.0285263446235263,0.0752530401460479,0.0757154960598734,0.0390181534043401,0.0390248240640785
2016-05-23 23:59:59,0.0283400146271248,0.0285244543077568,0.0751255420618054,0.0755870304649354,0.0390255905380809,0.0390315765257334
2016-05-24 23:59:59,0.028324820606008,0.0285039750963197,0.0749979171302158,0.0754586925193094,0.0390265033279067,0.0390334431703945
2016-05-25 23:59:59,0.0283288056632125,0.0285059086496296,0.0748723322800598,0.0753326246638641,0.0390238138958752,0.0390307869436278
2016-05-26 23:59:59,0.0286550501807733,0.0287938526544035,0.0747459335266584,0.0752055622440315,0.0390239476231772,0.0390307829242154
2016-05-27 23:59:59,0.0287871829499353,0.0289050417468086,0.0746820114578064,0.0751426596357345,0.039031418277854,0.0390390363136188
2016-05-28 23:59:59,0.0320086989526481,0.0320312403877191,0.0745659495562036,0.0750251759197176,0.0390309886444451,0.0390379507023038
2016-05-29 23:59:59,0.0329691701549966,0.0330394299411514,0.0744413821293588,0.0748998898572455,0.0390313894239816,0.0390383870470652
2016-05-30 23:59:59,0.0329911255729219,0.0330688210367395,0.0743181469331033,0.0747757083598438,0.0390287351602703,0.0390355783574249
2016-05-31 23:59:59,0.0329522306524177,0.0330203578827011,0.0744543547241104,0.0749137726253187,0.0390324743750325,0.0390388286253029
2016-06-01 23:59:59,0.0329811428741536,0.0330619667746553,0.0745680197883497,0.0750238616777377,0.039071854973776,0.0390769138804473
2016-06-02 23:59:59,0.0329451055066035,0.0330362009611998,0.0745791763034503,0.0750369262269034,0.0390670548516367,0.0390720237837867
2016-06-03 23:59:59,0.032941664498507,0.0330315977856127,0.0745791716743749,0.0750374738820407,0.0390671208795291,0.039072161784592
2016-06-04 23:59:59,0.0329535910365716,0.0330362093383665,0.0745733143835032,0.0750318501861615,0.0390602893780716,0.0390650774262424
2016-06-05 23:59:59,0.032963441700716,0.0330510848185747,0.0745716155699463,0.0750298674259814,0.0391055832812084,0.0391097934354757
2016-06-06 23:59:59,0.0329717475837537,0.0330526545952363,0.0745594801627591,0.075017456808061,0.0390981550486367,0.0391024945122639
2016-06-07 23:59:59,0.032971103344092,0.0330515971324984,0.0745412927856432,0.0749996775582017,0.039098146759318,0.0391024471932831
2016-06-08 23:59:59,0.0329748754167586,0.0330519962165691,0.074544438510832,0.0750030551634233,0.0391990127227994,0.0392049133558191
2016-06-09 23:59:59,0.0330495675016184,0.0331104927978143,0.0744963805623382,0.0749551456097526,0.0392009320787705,0.0392065395196746
2016-06-10 23:59:59,0.0330548461706463,0.0331130592725009,0.0743237571389556,0.0747822822676326,0.0392540070593974,0.0392575490572796
2016-06-11 23:59:59,0.0330833470973991,0.0331514467761188,0.0743082085638361,0.0747679443333284,0.0393269543344043,0.039328763611923
2016-06-12 23:59:59,0.0331001801972435,0.033162949112169,0.0743001352660003,0.0747590213791017,0.0402238195894003,0.0402198607542101
2016-06-13 23:59:59,0.0330949573906853,0.0331595930124612,0.0742684124194489,0.0747243747557737,0.0397862631867104,0.0397872630163642
2016-06-14 23:59:59,0.0330818055460824,0.0331437735128892,0.0743593643620921,0.074812270884341,0.0396805813844952,0.0396819856522383
2016-06-15 23:59:59,0.0330969679120634,0.0331670651722088,0.0742503376422719,0.0747018201851692,0.0390050233381397,0.0390057829249683
2016-06-16 23:59:59,0.0330937706401645,0.0331594262799431,0.0741859560184662,0.0746346233202792,0.0389511086118655,0.0389527073277771
2016-06-17 23:59:59,0.0330930670085056,0.033164362384531,0.0741886573239345,0.0746388605484399,0.0387859966082506,0.0387883344484396
2016-06-18 23:59:59,0.0331010446200761,0.0331675713690928,0.0738340822820375,0.0742785791995596,0.0387854391333995,0.0387879988540132
2016-06-19 23:59:59,0.0330994209071257,0.0331574048438412,0.0738297183738756,0.0742754523568039,0.0385372913838522,0.0385403590785565
2016-06-20 23:59:59,0.0331035457434925,0.0331578996162781,0.0738355783215347,0.074284327485275,0.0384960828073957,0.0384985025749583
2016-06-21 23:59:59,0.0330962655155115,0.0331539655486704,0.0734179766779838,0.0738570427913244,0.0384948257466979,0.038498127392353
2016-06-22 23:59:59,0.0331403515642663,0.0331856070904056,0.0722341888293147,0.0726525524594449,0.038468261228787,0.0384709422123474
2016-06-23 23:59:59,0.0331109085603883,0.0331562118127916,0.0717276767261951,0.0721235491344834,0.0384953836474176,0.0384975766025323
2016-06-24 23:59:59,0.0330983899248089,0.0331382097895756,0.0710029324927967,0.0714431648707859,0.0385371446534697,0.0385386318121512
2016-06-25 23:59:59,0.0330560973233949,0.0330940780180549,0.070608866371373,0.0710292540192372,0.0385102523775114,0.0385096646479819
2016-06-26 23:59:59,0.0330600476191411,0.0330932335535274,0.0706406400537255,0.0710436731978188,0.0383032727277961,0.0383031411445542
2016-06-27 23:59:59,0.0330534582009988,0.0330825466685851,0.0706376132294914,0.0710459603773193,0.0382983503764903,0.0382981299551966
2016-06-28 23:59:59,0.0330212581414544,0.0330480372790367,0.0706256272968703,0.0710374378087311,0.0380927564531983,0.0380923293902442
2016-06-29 23:59:59,0.0331655111243557,0.0332142620857539,0.0705797736197403,0.0709980141673063,0.0372664630212114,0.0372668998084264
2016-06-30 23:59:59,0.0331778185465935,0.033234552620681,0.070559880402906,0.0709828758408787,0.0372090373313885,0.0372094605566836
2016-07-01 23:59:59,0.0328737901824622,0.0329409726324026,0.0705352470288443,0.0709385739352706,0.0372069739136699,0.0372073782555906
2016-07-02 23:59:59,0.0328657399699559,0.032933853157599,0.0705688611842114,0.0709694483270325,0.0371290659506856,0.037129562983436
2016-07-03 23:59:59,0.0328414438241141,0.0329087830151637,0.0705835840195844,0.0709774517919534,0.0379434779056298,0.0379448317651964
2016-07-04 23:59:59,0.0328232147759349,0.0329036850981543,0.0708298081047293,0.0712081928256239,0.0379727137026554,0.0379739286873833
2016-07-05 23:59:59,0.0328203979877609,0.0328948715388285,0.07084599137489,0.0712324566509068,0.037965939155183,0.0379665369563839
2016-07-06 23:59:59,0.0327768050103321,0.0328573653092249,0.0703739208274597,0.0707142307195081,0.0379589239517303,0.0379597273066955
2016-07-07 23:59:59,0.0328731373426135,0.0329346314532012,0.0704991459330424,0.0707953937120087,0.0380199765483254,0.0380203084150273
2016-07-08 23:59:59,0.0328651849328236,0.0329288906912208,0.0702079278656115,0.0704823221805751,0.0378366155827717,0.0378372789047937
2016-07-09 23:59:59,0.0328644352272263,0.0329272222794442,0.0696274274602934,0.0698623338922068,0.0378229116212775,0.0378234784974823
2016-07-10 23:59:59,0.032782690364534,0.0328379119725124,0.0675095921029771,0.0676279001810922,0.0378044746922013,0.0378053472883178
2016-07-11 23:59:59,0.032783730052319,0.0328373737260316,0.0672563602208349,0.0674326799687886,0.037801669069122,0.0378024094188434
2016-07-12 23:59:59,0.0327836367860697,0.0328376705185544,0.067312801073083,0.0674829212042265,0.0378147572220041,0.0378159346054405
2016-07-13 23:59:59,0.0327840829026143,0.032834806003278,0.0672592355444176,0.0674511343625622,0.0378132972720095,0.0378143905097552
2016-07-14 23:59:59,0.0327044605496135,0.0327655746141242,0.0672643277256075,0.067454569765717,0.0377828084691368,0.0377847155305117
2016-07-15 23:59:59,0.0327045497745091,0.0327636202097047,0.0662291165341253,0.0664994802415233,0.0378980245916779,0.037902252291559
2016-07-16 23:59:59,0.0327040738580328,0.0327601571447763,0.0655928550314546,0.0659090866731337,0.0363146376979423,0.0363171209761078
2016-07-17 23:59:59,0.0327619851816247,0.03280498858383,0.0650801002888152,0.065329055546399,0.0362800441552741,0.0362826428806725
2016-07-18 23:59:59,0.0327634062049541,0.0328051012972034,0.0650749972028397,0.0653174985897429,0.0362821551979367,0.0362851054848622
2016-07-19 23:59:59,0.0327706591982008,0.0328176795546821,0.0650093713804285,0.0652692170607017,0.0361925712253337,0.0361957017481999
2016-07-20 23:59:59,0.0327656141744892,0.0328129627552046,0.0648800840886041,0.0651120517160876,0.0361810559650906,0.0361838843883778
2016-07-21 23:59:59,0.0327648115413727,0.0328107532574421,0.0641004402763305,0.0642477923783791,0.0361542705279002,0.0361570270292944
2016-07-22 23:59:59,0.0327732121747809,0.0328249856347215,0.0640989889402002,0.064248227574096,0.0362291681513243,0.0362317820637697
2016-07-23 23:59:59,0.0326727410208415,0.0327301272131624,0.0639450115500802,0.0640665361803845,0.0361404775761179,0.0361422670064491
2016-07-24 23:59:59,0.0326744216672831,0.0327291732172761,0.0639482935883212,0.0640728527171166,0.0361356543960223,0.03613762749556
2016-07-25 23:59:59,0.0326744167409875,0.0327286037113795,0.0640263355632979,0.0641380946741537,0.036132494381706,0.0361350500431453
2016-07-26 23:59:59,0.0326592803499221,0.0327207608783977,0.0639114333853079,0.0639922012000769,0.0360176051446533,0.0360184383348032
2016-07-27 23:59:59,0.032656428374472,0.0327191252345556,0.0639121425569978,0.0639878196974526,0.0358793266907208,0.0358812493698276
