"datetime","btc","eth","ltc"
"2016-04-14 23:59:59",429.966,8.20613745870167,3.28640150028864
"2016-04-15 23:59:59",430.941,8.55598196697697,3.29083162987769
"2016-04-16 23:59:59",428.027,9.32317027634623,3.26548377551039
"2016-04-17 23:59:59",428.506,8.96048240505371,3.26201513085104
"2016-04-18 23:59:59",436.37,8.69677303872731,3.28705995551971
"2016-04-19 23:59:59",441.916,8.48415072258423,3.28910841002838
"2016-04-20 23:59:59",451.083,8.11104074507033,3.35732548967531
"2016-04-21 23:59:59",447.488,7.85510666517934,3.34673567419005
"2016-04-22 23:59:59",451.818,8.37719262395728,3.3665148113687
"2016-04-23 23:59:59",459.923,7.9953612072403,3.64381396739569
"2016-04-24 23:59:59",460.466,7.81275165607731,3.75228534516397
"2016-04-25 23:59:59",467.856,7.42466326622903,4.03829343867425
"2016-04-26 23:59:59",444.789,7.72469454994633,3.95077356889036
"2016-04-27 23:59:59",449.381,7.25021600522578,3.81065078892041
"2016-04-28 23:59:59",456.566,7.47581760975781,3.82393821797994
"2016-04-29 23:59:59",447.903,8.89297009183721,3.65397873407803
"2016-04-30 23:59:59",452.592,8.8324543728329,3.72054987832809
"2016-05-01 23:59:59",444.488,10.1078211686672,3.69566229323512
"2016-05-02 23:59:59",450.3,9.2853358109545,3.75027237520822
"2016-05-03 23:59:59",447.119,9.41413613606481,3.75072221866439
"2016-05-04 23:59:59",448.922,9.82713017845644,3.73161364715965
"2016-05-05 23:59:59",461.62,9.27704214677803,3.81915946855049
"2016-05-06 23:59:59",459.248,9.38120289358462,3.97993982362213
"2016-05-07 23:59:59",459.283,9.52920206226682,3.94603030755451
"2016-05-08 23:59:59",461.747,9.35327654557416,4.10646022192579
"2016-05-09 23:59:59",450.326,9.3502837039286,3.79345477173463
"2016-05-10 23:59:59",452.179,9.98130292046738,3.87626004589208
"2016-05-11 23:59:59",454.731,10.0914922875864,3.86067760020529
"2016-05-12 23:59:59",456.007,10.5856615772128,3.95828609167778
"2016-05-13 23:59:59",455.503,10.1760985679812,4.02475798345152
"2016-05-14 23:59:59",457.837,9.96044689286954,4.09119413616152
"2016-05-15 23:59:59",454.893,11.1336459827202,4.02039458841975
"2016-05-16 23:59:59",452.422,12.1571371612669,3.972799176661
"2016-05-17 23:59:59",453.371,13.3536143055496,4.00738823114609
"2016-05-18 23:59:59",440.539,14.7183247560022,3.85999690473835
"2016-05-19 23:59:59",441.888,13.6936834340046,3.90106644846867
"2016-05-20 23:59:59",443.147,13.999248438577,3.96912756454576
"2016-05-21 23:59:59",438.675,14.2489860664158,3.93165967264252
"2016-05-22 23:59:59",443.175,13.2350366019864,3.96839092571928
"2016-05-23 23:59:59",445.769,12.6643429900091,3.95358157238766
"2016-05-24 23:59:59",449.055,12.5042645292412,4.03473708382474
"2016-05-25 23:59:59",453.732,12.4983534096312,4.09333711104938
"2016-05-26 23:59:59",473.864,11.1917447615315,4.56655731607998
"2016-05-27 23:59:59",528.545,11.7632456056972,4.49452262258706
"2016-05-28 23:59:59",524.624,12.389052135337,4.4880179349468
"2016-05-29 23:59:59",534.224,12.6784310688924,4.60597707772414
"2016-05-30 23:59:59",531.407,14.0092737590166,4.6644463407411
"2016-05-31 23:59:59",539.168,13.8579378348612,4.7303095168869
"2016-06-01 23:59:59",538.832,13.7743388746826,4.72188779051795
"2016-06-02 23:59:59",570.445,13.8427358773047,4.86878312686612
"2016-06-03 23:59:59",573.526,13.6973942601872,4.83919560520724
"2016-06-04 23:59:59",574.475674720771,13.9705290677866,4.81196175828111
"2016-06-05 23:59:59",585.563,13.9420055539677,4.95992277655525
"2016-06-06 23:59:59",577.910694269936,14.5492169486483,4.80477073782902
"2016-06-07 23:59:59",583.139,14.431775552987,4.79535011414879
"2016-06-08 23:59:59",577.607,14.4406237439447,4.7535935966277
"2016-06-09 23:59:59",579.227647880141,13.9437339286045,4.88617834482963
"2016-06-10 23:59:59",597.746561993518,13.9604609702313,5.00337760368588
"2016-06-11 23:59:59",671.712278495053,15.6970072696863,5.30419333581216
"2016-06-12 23:59:59",704.291852171108,17.552750285751,5.34013579773544
"2016-06-13 23:59:59",685.932131564762,18.7703743713614,5.21932439295345
"2016-06-14 23:59:59",693.227,18.421853687438,5.26280307075741
"2016-06-15 23:59:59",765.463,20.5094004137599,5.67059024374276
"2016-06-16 23:59:59",749.419,15.3973978175681,5.59771174260165
"2016-06-17 23:59:59",756.799601258063,11.197136666677,5.59841794950987
"2016-06-18 23:59:59",764.046,12.2305870289082,5.58689087379097
"2016-06-19 23:59:59",734.161735803567,11.8148345204993,5.28920573584937
"2016-06-20 23:59:59",664.996529355434,12.9845978751969,4.89247863217497
"2016-06-21 23:59:59",591.895,12.7377562106387,3.87518378738301
"2016-06-22 23:59:59",623.206256364616,13.6764789957757,3.87217150734099
"2016-06-23 23:59:59",661.416605159304,13.9418969013261,4.27684016896985
"2016-06-24 23:59:59",666.05669785581,14.2762877209566,4.24608551320799
"2016-06-25 23:59:59",629.306,13.8450299618719,4.11608343716099
"2016-06-26 23:59:59",648.3,13.9325434910591,4.13834805648679
"2016-06-27 23:59:59",646.843,12.2956605562324,4.11103216005696
"2016-06-28 23:59:59",637.437,12.8004961002562,4.05861718657236
"2016-06-29 23:59:59",671.616,13.3356266999646,4.04720942881755
"2016-06-30 23:59:59",677.71,12.3296459637317,4.28281279363682
"2016-07-01 23:59:59",693.047,12.0179825039797,4.33484757849197
"2016-07-02 23:59:59",664.745100343393,11.8251610307759,4.26584956453632
"2016-07-03 23:59:59",678.700571679464,11.4217387271668,4.54415003797122
"2016-07-04 23:59:59",667.530518023345,10.540860504216,4.44726411633845
"2016-07-05 23:59:59",675.919,10.510559938124,4.49616232865174
"2016-07-06 23:59:59",638.62,10.0989312656263,4.09455291838663
"2016-07-07 23:59:59",665.744506272113,11.3954787467708,4.23885438896964
"2016-07-08 23:59:59",653.870512499399,10.9957223473232,4.14013570030442
"2016-07-09 23:59:59",650.321,10.9572943395433,4.12938688860204
"2016-07-10 23:59:59",649.07,10.5154517062397,4.11542672534359
"2016-07-11 23:59:59",670.948,10.6061936071172,4.174664580294
"2016-07-12 23:59:59",658.15,10.4890546865522,4.14035214275733
"2016-07-13 23:59:59",659.576,11.2429709571411,4.16009166207488
"2016-07-14 23:59:59",665.686991503189,11.3250970533199,4.16190891708358
"2016-07-15 23:59:59",663.501,11.7017160151557,4.15725144128367
"2016-07-16 23:59:59",678.390558245954,11.3147874100638,4.19687040981351
"2016-07-17 23:59:59",674.787437826621,11.0225563358623,4.17199534405797
"2016-07-18 23:59:59",674.557388980701,11.5825014236276,4.18058917492482
"2016-07-19 23:59:59",670.893474059993,12.1527882734789,4.16715565895615
"2016-07-20 23:59:59",665.364384514274,12.605917129707,4.14567999508798
"2016-07-21 23:59:59",651.09,14.3198773695417,4.06126504262107
"2016-07-22 23:59:59",655.423,14.3897253427216,4.06245151756161
"2016-07-23 23:59:59",660.848923533057,12.8038518097901,4.06720594360295
"2016-07-24 23:59:59",654.518638348107,13.816630680711,4.04582106006954
"2016-07-25 23:59:59",651.31,11.7716417572806,3.97031853407332
"2016-07-26 23:59:59",655.618263277738,12.9663334022251,3.976120493515
"2016-07-27 23:59:59",655.890430174895,12.8831496078973,3.97266541971494
"2016-07-28 23:59:59",657.342379194665,12.8400376373632,4.09151162462665
"2016-07-29 23:59:59",654.54898030554,12.5470817807848,4.07663606845572
"2016-07-30 23:59:59",623.745771253302,11.8684084145512,3.96116451038135
"2016-07-31 23:59:59",605.747,10.9683978522764,3.86729067569103
"2016-08-01 23:59:59",517.134929448761,8.35259274783897,3.55279907459141
"2016-08-02 23:59:59",567.381061615601,10.2217478158987,3.74477530296334
"2016-08-03 23:59:59",576.603706724855,11.0321602168702,3.75954514188763
"2016-08-04 23:59:59",576.0338,10.9400141081538,3.74201282436816
"2016-08-05 23:59:59",587.635,10.8986363485465,3.77163578037806
"2016-08-06 23:59:59",592.6675,10.9203080554891,3.78546953220119
"2016-08-07 23:59:59",590.7125,11.2458051210889,3.79714705258676
"2016-08-08 23:59:59",585.3025,12.1912187076597,3.7536262757007
"2016-08-09 23:59:59",592.266843297098,12.1412227988781,3.75566484232183
"2016-08-10 23:59:59",587.6138,11.9881401888619,3.78012101942406
"2016-08-11 23:59:59",586.53,11.9737201262459,3.77272433523009
"2016-08-12 23:59:59",584.468868334607,11.5774726676819,3.71882445006435
"2016-08-13 23:59:59",570.7367,11.259903522087,3.65033635620547
"2016-08-14 23:59:59",567.734283659435,11.2308070466222,3.586390257968
"2016-08-15 23:59:59",578.223151102356,10.2508224487253,3.62210782618015
"2016-08-16 23:59:59",571.461914957742,10.735346344403,3.60091186628331
"2016-08-17 23:59:59",572.268419848719,10.7242168097377,3.60283707231846
"2016-08-18 23:59:59",573.491990679434,10.7183447189202,3.59618628506799
"2016-08-19 23:59:59",581.946273081214,11.2627544768347,3.61728496421037
"2016-08-20 23:59:59",580.587027137173,11.1540443101532,3.61454408548423
"2016-08-21 23:59:59",585.2175,11.0613773888872,3.63724054232557
"2016-08-22 23:59:59",582.0038,11.0125430816559,3.94162872830409
"2016-08-23 23:59:59",577.888053162171,11.0138119941755,3.85523512613757
"2016-08-24 23:59:59",576.1163,11.3391274411927,3.79499274352147
"2016-08-25 23:59:59",578.1038,11.2568126620226,3.83108710454028
"2016-08-26 23:59:59",568.575,11.1495075873752,3.74308338428431
"2016-08-27 23:59:59",573.5288,10.9130410769076,3.74831242117118
"2016-08-28 23:59:59",572.510228361709,10.9062905889062,3.75792005776023
"2016-08-29 23:59:59",576.08,11.2108773115184,3.80585673563602
"2016-08-30 23:59:59",571.758282676303,11.4966247509266,3.77471096205481
"2016-08-31 23:59:59",571.59,12.0028774775012,3.82707013907921
"2016-09-01 23:59:59",573.9625,12.0910428023315,3.82141870700492
"2016-09-02 23:59:59",596.195,11.7975852205698,3.87393383023634
"2016-09-03 23:59:59",608.6888,11.6625795439845,4.0049588729063
"2016-09-04 23:59:59",606.6438,11.7518974778808,3.96804199854649
"2016-09-05 23:59:59",610.6838,11.6847554377482,3.96790856629505
"2016-09-06 23:59:59",614.32648859622,11.5500254156163,3.98575864203142
"2016-09-07 23:59:59",625.4675,11.3363987341564,4.0029798405498
"2016-09-08 23:59:59",621.9125,11.6301168210345,3.96898633057518
"2016-09-09 23:59:59",623.0588,12.1178308618837,3.96657016099082
"2016-09-10 23:59:59",605.31541517908,11.5960562465976,3.87465051345758
"2016-09-11 23:59:59",605.831205242032,11.8471419808328,3.8098793960176
"2016-09-12 23:59:59",606.645,11.8817294557891,3.81679168436956
"2016-09-13 23:59:59",608.425,11.912008011076,3.83059762481859
"2016-09-14 23:59:59",605.5838,11.9014784051747,3.799279839874
"2016-09-15 23:59:59",606.553365893692,12.5223692834179,3.81340632429469
"2016-09-16 23:59:59",605.3438,12.6845428044974,3.80630212787255
"2016-09-17 23:59:59",608.795,12.3690521391201,3.83002680353807
"2016-09-18 23:59:59",608.617634297324,13.1601680630256,3.83467338871392
"2016-09-19 23:59:59",607.768812563266,14.3080465816593,3.82273600334744
"2016-09-20 23:59:59",595.840249226434,13.7051797999117,3.77098319356656
"2016-09-21 23:59:59",594.9588,13.2338027429934,3.76267491175245
"2016-09-22 23:59:59",601.8925,13.3189933242108,3.81071005330395
"2016-09-23 23:59:59",601.2725,12.8596057658478,3.81692422384792
"2016-09-24 23:59:59",599.3113,13.0455986433673,3.80676671522812
"2016-09-25 23:59:59",606.0970645363,12.8187463990211,3.85311014893218
"2016-09-26 23:59:59",604.2075,13.0747267974939,3.84189183903895
"2016-09-27 23:59:59",603.555,13.3139894392626,3.84253196992171
"2016-09-28 23:59:59",604.6375,13.0966570062473,3.85256627453414
"2016-09-29 23:59:59",608.2575,13.1948181554802,3.83157042108482
"2016-09-30 23:59:59",614.059884517664,13.2698272246776,3.84470653442057
"2016-10-01 23:59:59",610.3588,13.1979099345628,3.83877154422848
"2016-10-02 23:59:59",611.96090265618,13.4706000907674,3.84563930478889
"2016-10-03 23:59:59",609.2425,13.2619622140712,3.82699935097768
"2016-10-04 23:59:59",611.6363,13.0566508489748,3.83716371926922
"2016-10-05 23:59:59",610.98,12.8261284611255,3.82978927399257
"2016-10-06 23:59:59",616.2188,12.6556792785081,3.84856436509178
"2016-10-07 23:59:59",616.5338,12.1758749629134,3.8309694746248
"2016-10-08 23:59:59",614.6238,12.0295192279769,3.81061559539098
"2016-10-09 23:59:59",614.3138,11.8378320895917,3.7744388966305
"2016-10-10 23:59:59",640.7,11.7502672737626,3.82514421717949
"2016-10-11 23:59:59",635.6163,11.8546876604043,3.80327493228298
"2016-10-12 23:59:59",634.622338804123,11.9606422084788,3.89437845197067
"2016-10-13 23:59:59",638.18,11.9160894745494,3.87896122299336
"2016-10-14 23:59:59",637.2088,11.9446051650069,3.8728753414139
"2016-10-15 23:59:59",640.1863,11.9303133888854,3.8779234646109
"2016-10-16 23:59:59",637.4825,11.9749843985397,3.85399760544092
"2016-10-17 23:59:59",635.465,12.509511262679,3.82767417255119
"2016-10-18 23:59:59",628.4375,11.973806158361,3.80475011581103
"2016-10-19 23:59:59",628.5425,12.0165220791257,3.78597790366381
"2016-10-20 23:59:59",629.7188,12.0905759728404,3.79723687643679
"2016-10-21 23:59:59",652.0875,12.0450382783045,3.84374893037192
"2016-10-22 23:59:59",649.6263,11.9338004104336,3.86045995402763
"2016-10-23 23:59:59",648.7663,11.8905354505411,3.85745136246878
"2016-10-24 23:59:59",652.6338,11.2727115259605,3.89593572705558
"2016-10-25 23:59:59",673.4175,11.4972573702069,3.92149680080482
"2016-10-26 23:59:59",683.3725,11.456673402614,3.9958235115777
"2016-10-27 23:59:59",687.5588,11.5235843760278,4.02405397573823
"2016-10-28 23:59:59",715.410324323216,10.3368196844347,4.05484384564549
"2016-10-29 23:59:59",697.277362456058,11.1865571589048,3.9945847774976
"2016-10-30 23:59:59",698.5763,10.8807026004934,3.97741824184672
"2016-10-31 23:59:59",729.205,10.7921873792796,4.09119759727334
"2016-11-01 23:59:59",734.1638,10.7835854011576,4.10840896734213
"2016-11-02 23:59:59",686.0613,10.8116300978544,3.84160935120896
"2016-11-03 23:59:59",702.11,11.1299956588648,3.90234480144235
"2016-11-04 23:59:59",704.0225,11.0660582599237,3.88447772356175
"2016-11-05 23:59:59",712.1263,10.9207628438861,3.90570152147698
"2016-11-06 23:59:59",706.0925,10.8742008294237,3.87444516904056
"2016-11-07 23:59:59",708.94,10.8901055013405,3.83858430519842
"2016-11-08 23:59:59",721.1775,10.6649181628348,3.84988417975232
"2016-11-09 23:59:59",713.214143335344,10.519281388267,3.81225632567237
"2016-11-10 23:59:59",715.6425,10.2930873523134,3.81723921906603
"2016-11-11 23:59:59",703.76,9.66432524131005,3.75401233382517
"2016-11-12 23:59:59",702.346316980862,10.1107194597282,3.88296744909098
"2016-11-13 23:59:59",705.55,9.99165280426691,3.87719584968563
"2016-11-14 23:59:59",712.158899800779,10.2000838568012,3.89838577847233
"2016-11-15 23:59:59",740.899354867917,10.025367620098,3.92179083707084
"2016-11-16 23:59:59",738.48,9.96397798540216,3.87776509806032
"2016-11-17 23:59:59",748.4263,9.45369736804511,3.93377659007003
"2016-11-18 23:59:59",750.410048074912,9.66730580728121,3.94337700310298
"2016-11-19 23:59:59",728.3713,9.530496491167,3.89385788821979
"2016-11-20 23:59:59",736.505,9.57590793252232,3.92990700893348
"2016-11-21 23:59:59",748.1225,9.81249150160966,3.92897124265642
"2016-11-22 23:59:59",741.166246517874,9.75349313303338,3.91173946757123
"2016-11-23 23:59:59",736.748693723068,9.1809974161927,3.89466628369806
"2016-11-24 23:59:59",738.2039432073,9.33511689382311,3.90377857860602
"2016-11-25 23:59:59",732.7338,9.28830618652696,3.87269065899504
"2016-11-26 23:59:59",727.7575,8.90740268341772,3.87038940099103
"2016-11-27 23:59:59",731.842461358349,8.70845246717361,3.87633176249383
"2016-11-28 23:59:59",731.81,8.1584943157108,3.86855896395489
"2016-11-29 23:59:59",742.3588,8.65015404745761,3.90668918159918
"2016-11-30 23:59:59",753.055,8.43978543870265,3.92773653767579
"2016-12-01 23:59:59",771.1713,7.63791796506898,3.97541700732905
"2016-12-02 23:59:59",764.833823323915,7.8926228370221,3.95772799296675
"2016-12-03 23:59:59",766.3688,7.46913218983033,3.93906659323701
"2016-12-04 23:59:59",752.24,6.81560922208706,3.60486024833979
"2016-12-05 23:59:59",758.6925,7.63191615724679,3.64664630686818
"2016-12-06 23:59:59",763.915,8.13507798254848,3.77372009771633
"2016-12-07 23:59:59",768.675,8.3025963384631,3.78812530973854
"2016-12-08 23:59:59",769.8413,8.50490048456359,3.83079403507285
"2016-12-09 23:59:59",773.126293384523,8.09858550134226,3.84464454530876
"2016-12-10 23:59:59",768.2325,8.2149858231045,3.8267129169196
"2016-12-11 23:59:59",778.432301222575,8.47251170850841,3.84066168545751
"2016-12-12 23:59:59",778.215,8.35100726243699,3.80997357517634
"2016-12-13 23:59:59",775.8913,8.20785310439885,3.67606093574866
"2016-12-14 23:59:59",775.5725,7.77035796975513,3.69405210799363
"2016-12-15 23:59:59",781.3375,7.79662683171717,3.70419424231827
"2016-12-16 23:59:59",788.8775,7.82028270106217,3.78529941769108
"2016-12-17 23:59:59",788.4413,7.85618561271542,3.76179233063136
"2016-12-18 23:59:59",790.1163,7.5922361645493,3.73522498077689
"2016-12-19 23:59:59",799.7213,7.6237837213409,3.75071485267984
"2016-12-20 23:59:59",826.620767903186,7.85609940055724,3.7768457909981
"2016-12-21 23:59:59",859.3663,7.57564374405349,3.68064242319344
"2016-12-22 23:59:59",917.0988,7.20180573230859,4.25577692307262
"2016-12-23 23:59:59",891.6813,7.2227628476532,4.43381262214161
"2016-12-24 23:59:59",894.337133168862,7.21323415909156,4.28803212806107
"2016-12-25 23:59:59",902.6063,7.26847537815822,4.24012664381446
"2016-12-26 23:59:59",929.115,7.1718065941777,4.33495948380097
"2016-12-27 23:59:59",977.14,7.61330773635694,4.51990296144498
"2016-12-28 23:59:59",971.7213,8.1723290567635,4.5286688684588
"2016-12-29 23:59:59",960.925,8.15378652716307,4.37674428087091
"2016-12-30 23:59:59",966.568970873256,8.0108522354174,4.36069992251508
"2016-12-31 23:59:59",998.05,8.06478998945969,4.50313867002705
"2017-01-01 23:59:59",1019.1988,8.3612861607287,4.5800769386419
"2017-01-02 23:59:59",1035.5313,9.62679238498809,4.59028831141485
"2017-01-03 23:59:59",1130.84951632073,10.9722528530861,4.51741388263671
"2017-01-04 23:59:59",990.6675,10.1152542418831,4.21718336123748
"2017-01-05 23:59:59",894.0325,10.1546583048127,3.8593452241959
"2017-01-06 23:59:59",900.0788,9.82427886946307,3.94942362778464
"2017-01-07 23:59:59",908.085,10.2678367013348,3.99354863058931
"2017-01-08 23:59:59",901.878888039064,10.2859559703756,4.30802055420196
"2017-01-09 23:59:59",905.759462698434,10.5236507137627,4.57607854425309
"2017-01-10 23:59:59",784.2775,9.66169387375644,3.90954946662216
"2017-01-11 23:59:59",799.4275,9.66715894243992,3.9889316516619
"2017-01-12 23:59:59",824.4988,9.65080511885649,3.91708627790067
"2017-01-13 23:59:59",817.825,9.69526275179494,3.96449376465192
"2017-01-14 23:59:59",821.9125,9.78592338554358,3.90685600548712
"2017-01-15 23:59:59",828.31,9.5212839167112,3.86696567742622
"2017-01-16 23:59:59",904.1525,10.2584582961319,3.91926785091561
"2017-01-17 23:59:59",873.935,10.1255377409459,3.85953988598454
"2017-01-18 23:59:59",896.89,10.3853061735965,3.85597948879246
"2017-01-19 23:59:59",891.4588,10.5499605595358,3.88257993569126
"2017-01-20 23:59:59",919.6775,10.8726339939484,3.88958824350207
"2017-01-21 23:59:59",918.778812014655,10.7453560491185,3.83138338255676
"2017-01-22 23:59:59",918.9075,10.7510244024507,3.82584208096015
"2017-01-23 23:59:59",885.7888,10.3990872484024,3.73350858476711
"2017-01-24 23:59:59",893.4738,10.4716712315037,3.76433294012668
"2017-01-25 23:59:59",915.36,10.5552558772882,3.80723951972653
"2017-01-26 23:59:59",918.2875,10.5099790924544,3.8472446966818
"2017-01-27 23:59:59",920.245,10.5549629538153,3.83559858891444
"2017-01-28 23:59:59",914.1425,10.4304425953359,3.82080222152518
"2017-01-29 23:59:59",920.991145882262,10.5704112983871,4.01524022207742
"2017-01-30 23:59:59",968.2663,10.6772980233632,4.05309291125136
"2017-01-31 23:59:59",986.572890345435,10.7009894182225,4.05834934208374
"2017-02-01 23:59:59",1008.40331822314,10.8104610869481,4.06426063189515
"2017-02-02 23:59:59",1015.4425,10.9376855791548,4.00932724592949
"2017-02-03 23:59:59",1033.63,11.3333158610252,3.99494478017763
"2017-02-04 23:59:59",1016.92615859543,11.2422388379622,3.95599761157731
